   0.651E+06   0.139E-01   0.584E-04   0.000E+00   0.488E-03   0.420E-05
   0.661E+06   0.138E-01   0.573E-04   0.000E+00   0.485E-03   0.400E-05
   0.671E+06   0.137E-01   0.563E-04   0.000E+00   0.482E-03   0.380E-05
   0.681E+06   0.137E-01   0.553E-04   0.000E+00   0.479E-03   0.361E-05
   0.691E+06   0.136E-01   0.541E-04   0.000E+00   0.475E-03   0.395E-05
   0.701E+06   0.135E-01   0.532E-04   0.000E+00   0.473E-03   0.362E-05
   0.711E+06   0.134E-01   0.523E-04   0.000E+00   0.472E-03   0.337E-05
   0.721E+06   0.133E-01   0.514E-04   0.000E+00   0.472E-03   0.316E-05
   0.731E+06   0.132E-01   0.505E-04   0.000E+00   0.474E-03   0.298E-05
   0.741E+06   0.131E-01   0.497E-04   0.000E+00   0.482E-03   0.281E-05
   0.751E+06   0.131E-01   0.489E-04   0.000E+00   0.508E-03   0.265E-05
   0.761E+06   0.130E-01   0.480E-04   0.000E+00   0.492E-03   0.252E-05
   0.771E+06   0.129E-01   0.473E-04   0.000E+00   0.484E-03   0.240E-05
   0.781E+06   0.129E-01   0.465E-04   0.000E+00   0.477E-03   0.229E-05
   0.791E+06   0.128E-01   0.457E-04   0.000E+00   0.472E-03   0.218E-05
   0.801E+06   0.127E-01   0.450E-04   0.000E+00   0.468E-03   0.208E-05
   0.811E+06   0.127E-01   0.443E-04   0.000E+00   0.462E-03   0.198E-05
   0.821E+06   0.126E-01   0.435E-04   0.000E+00   0.458E-03   0.189E-05
   0.831E+06   0.125E-01   0.429E-04   0.000E+00   0.454E-03   0.180E-05
   0.841E+06   0.125E-01   0.422E-04   0.000E+00   0.450E-03   0.171E-05
   0.851E+06   0.124E-01   0.415E-04   0.000E+00   0.448E-03   0.162E-05
   0.861E+06   0.123E-01   0.409E-04   0.000E+00   0.444E-03   0.154E-05
   0.871E+06   0.123E-01   0.402E-04   0.000E+00   0.442E-03   0.146E-05
   0.881E+06   0.122E-01   0.396E-04   0.000E+00   0.440E-03   0.139E-05
   0.891E+06   0.121E-01   0.390E-04   0.000E+00   0.438E-03   0.132E-05
   0.901E+06   0.121E-01   0.384E-04   0.000E+00   0.438E-03   0.125E-05
   0.911E+06   0.120E-01   0.376E-04   0.000E+00   0.440E-03   0.170E-05
   0.921E+06   0.119E-01   0.373E-04   0.000E+00   0.444E-03   0.148E-05
   0.931E+06   0.119E-01   0.368E-04   0.000E+00   0.449E-03   0.133E-05
   0.941E+06   0.118E-01   0.362E-04   0.000E+00   0.460E-03   0.123E-05
   0.951E+06   0.117E-01   0.357E-04   0.000E+00   0.477E-03   0.114E-05
   0.961E+06   0.117E-01   0.354E-04   0.000E+00   0.502E-03   0.107E-05
   0.971E+06   0.116E-01   0.351E-04   0.000E+00   0.487E-03   0.100E-05
   0.981E+06   0.115E-01   0.346E-04   0.000E+00   0.520E-03   0.941E-06
   0.991E+06   0.115E-01   0.340E-04   0.000E+00   0.655E-03   0.886E-06
   0.100E+07   0.114E-01   0.335E-04   0.000E+00   0.134E-02   0.836E-06
   0.101E+07   0.113E-01   0.330E-04   0.000E+00   0.117E-02   0.795E-06
   0.102E+07   0.113E-01   0.325E-04   0.000E+00   0.111E-02   0.757E-06
   0.103E+07   0.112E-01   0.321E-04   0.000E+00   0.107E-02   0.722E-06
   0.104E+07   0.112E-01   0.316E-04   0.000E+00   0.104E-02   0.689E-06
   0.105E+07   0.111E-01   0.312E-04   0.000E+00   0.101E-02   0.658E-06
   0.106E+07   0.111E-01   0.308E-04   0.000E+00   0.984E-03   0.628E-06
   0.107E+07   0.110E-01   0.304E-04   0.000E+00   0.968E-03   0.599E-06
   0.108E+07   0.110E-01   0.300E-04   0.000E+00   0.957E-03   0.571E-06
   0.109E+07   0.109E-01   0.296E-04   0.000E+00   0.936E-03   0.544E-06
   0.110E+07   0.109E-01   0.292E-04   0.000E+00   0.926E-03   0.518E-06
   0.111E+07   0.108E-01   0.288E-04   0.000E+00   0.914E-03   0.494E-06
   0.112E+07   0.108E-01   0.284E-04   0.000E+00   0.904E-03   0.470E-06
   0.113E+07   0.107E-01   0.281E-04   0.000E+00   0.890E-03   0.448E-06
   0.114E+07   0.107E-01   0.277E-04   0.000E+00   0.885E-03   0.426E-06
   0.115E+07   0.106E-01   0.274E-04   0.000E+00   0.878E-03   0.405E-06
   0.116E+07   0.106E-01   0.270E-04   0.000E+00   0.878E-03   0.385E-06
   0.117E+07   0.105E-01   0.266E-04   0.000E+00   0.873E-03   0.673E-06
   0.118E+07   0.105E-01   0.263E-04   0.000E+00   0.869E-03   0.576E-06
   0.119E+07   0.105E-01   0.153E-04   0.000E+00   0.869E-03   0.511E-06
   0.120E+07   0.104E-01   0.293E-04   0.000E+00   0.659E-03   0.464E-06
   0.121E+07   0.104E-01   0.295E-04   0.000E+00   0.531E-03   0.427E-06
   0.122E+07   0.103E-01   0.286E-04   0.000E+00   0.474E-03   0.397E-06
   0.123E+07   0.103E-01   0.276E-04   0.000E+00   0.440E-03   0.372E-06
   0.124E+07   0.102E-01   0.267E-04   0.000E+00   0.420E-03   0.350E-06
   0.125E+07   0.102E-01   0.259E-04   0.000E+00   0.405E-03   0.329E-06
   0.126E+07   0.101E-01   0.253E-04   0.000E+00   0.395E-03   0.311E-06
   0.127E+07   0.101E-01   0.247E-04   0.000E+00   0.387E-03   0.293E-06
   0.128E+07   0.100E-01   0.243E-04   0.000E+00   0.381E-03   0.277E-06
   0.129E+07   0.996E-02   0.238E-04   0.000E+00   0.377E-03   0.262E-06
   0.130E+07   0.992E-02   0.235E-04   0.000E+00   0.373E-03   0.248E-06
   0.131E+07   0.987E-02   0.231E-04   0.000E+00   0.371E-03   0.234E-06
   0.132E+07   0.982E-02   0.228E-04   0.000E+00   0.370E-03   0.221E-06
   0.133E+07   0.977E-02   0.225E-04   0.000E+00   0.369E-03   0.209E-06
   0.134E+07   0.972E-02   0.222E-04   0.000E+00   0.370E-03   0.197E-06
   0.135E+07   0.968E-02   0.219E-04   0.000E+00   0.371E-03   0.186E-06
   0.136E+07   0.963E-02   0.216E-04   0.000E+00   0.374E-03   0.176E-06
   0.137E+07   0.958E-02   0.214E-04   0.000E+00   0.378E-03   0.166E-06
   0.138E+07   0.953E-02   0.211E-04   0.000E+00   0.384E-03   0.156E-06
   0.139E+07   0.949E-02   0.209E-04   0.000E+00   0.394E-03   0.147E-06
   0.140E+07   0.944E-02   0.206E-04   0.000E+00   0.407E-03   0.139E-06
   0.141E+07   0.939E-02   0.204E-04   0.000E+00   0.427E-03   0.131E-06
   0.142E+07   0.935E-02   0.202E-04   0.000E+00   0.457E-03   0.123E-06
   0.143E+07   0.930E-02   0.203E-04   0.000E+00   0.487E-03   0.323E-06
   0.144E+07   0.925E-02   0.202E-04   0.000E+00   0.471E-03   0.266E-06
   0.145E+07   0.921E-02   0.200E-04   0.000E+00   0.497E-03   0.229E-06
   0.146E+07   0.916E-02   0.197E-04   0.000E+00   0.582E-03   0.202E-06
   0.147E+07   0.911E-02   0.194E-04   0.000E+00   0.789E-03   0.182E-06
   0.148E+07   0.907E-02   0.191E-04   0.000E+00   0.126E-02   0.166E-06
   0.149E+07   0.902E-02   0.189E-04   0.000E+00   0.279E-02   0.154E-06
   0.150E+07   0.898E-02   0.187E-04   0.000E+00   0.831E-02   0.143E-06
   0.151E+07   0.895E-02   0.185E-04   0.000E+00   0.753E-02   0.134E-06
   0.152E+07   0.891E-02   0.183E-04   0.000E+00   0.712E-02   0.127E-06
   0.153E+07   0.888E-02   0.181E-04   0.000E+00   0.689E-02   0.121E-06
   0.154E+07   0.885E-02   0.179E-04   0.000E+00   0.658E-02   0.115E-06
   0.155E+07   0.882E-02   0.177E-04   0.000E+00   0.641E-02   0.110E-06
   0.156E+07   0.879E-02   0.175E-04   0.000E+00   0.616E-02   0.105E-06
   0.157E+07   0.876E-02   0.173E-04   0.000E+00   0.603E-02   0.100E-06
   0.158E+07   0.873E-02   0.171E-04   0.000E+00   0.584E-02   0.955E-07
   0.159E+07   0.870E-02   0.170E-04   0.000E+00   0.573E-02   0.912E-07
   0.160E+07   0.867E-02   0.168E-04   0.000E+00   0.554E-02   0.871E-07
   0.161E+07   0.864E-02   0.166E-04   0.000E+00   0.545E-02   0.832E-07
   0.162E+07   0.861E-02   0.165E-04   0.000E+00   0.529E-02   0.795E-07
   0.163E+07   0.858E-02   0.163E-04   0.000E+00   0.521E-02   0.758E-07
   0.164E+07   0.855E-02   0.162E-04   0.000E+00   0.508E-02   0.724E-07
   0.165E+07   0.852E-02   0.160E-04   0.000E+00   0.500E-02   0.691E-07
   0.166E+07   0.849E-02   0.159E-04   0.000E+00   0.489E-02   0.659E-07
   0.167E+07   0.846E-02   0.157E-04   0.000E+00   0.482E-02   0.629E-07
   0.168E+07   0.843E-02   0.156E-04   0.000E+00   0.472E-02   0.600E-07
   0.169E+07   0.840E-02   0.154E-04   0.000E+00   0.466E-02   0.572E-07
   0.170E+07   0.836E-02   0.153E-04   0.000E+00   0.460E-02   0.545E-07
   0.171E+07   0.833E-02   0.151E-04   0.000E+00   0.454E-02   0.520E-07
   0.172E+07   0.830E-02   0.139E-04   0.000E+00   0.448E-02   0.495E-07
   0.173E+07   0.827E-02   0.151E-04   0.000E+00   0.446E-02   0.472E-07
   0.174E+07   0.824E-02   0.151E-04   0.000E+00   0.400E-02   0.449E-07
   0.175E+07   0.821E-02   0.149E-04   0.000E+00   0.354E-02   0.428E-07
   0.176E+07   0.818E-02   0.147E-04   0.000E+00   0.319E-02   0.153E-06
   0.177E+07   0.815E-02   0.146E-04   0.000E+00   0.293E-02   0.128E-06
   0.178E+07   0.812E-02   0.144E-04   0.000E+00   0.274E-02   0.111E-06
   0.179E+07   0.809E-02   0.142E-04   0.000E+00   0.259E-02   0.983E-07
   0.180E+07   0.806E-02   0.141E-04   0.000E+00   0.247E-02   0.887E-07
   0.181E+07   0.803E-02   0.140E-04   0.000E+00   0.238E-02   0.811E-07
   0.182E+07   0.800E-02   0.138E-04   0.000E+00   0.231E-02   0.750E-07
   0.183E+07   0.797E-02   0.137E-04   0.000E+00   0.225E-02   0.698E-07
   0.184E+07   0.794E-02   0.136E-04   0.000E+00   0.220E-02   0.653E-07
   0.185E+07   0.791E-02   0.135E-04   0.000E+00   0.216E-02   0.614E-07
   0.186E+07   0.788E-02   0.133E-04   0.000E+00   0.213E-02   0.578E-07
   0.187E+07   0.785E-02   0.132E-04   0.000E+00   0.210E-02   0.546E-07
   0.188E+07   0.782E-02   0.131E-04   0.000E+00   0.207E-02   0.516E-07
   0.189E+07   0.779E-02   0.130E-04   0.000E+00   0.205E-02   0.488E-07
   0.190E+07   0.776E-02   0.129E-04   0.000E+00   0.203E-02   0.462E-07
   0.191E+07   0.773E-02   0.128E-04   0.000E+00   0.202E-02   0.437E-07
   0.192E+07   0.770E-02   0.127E-04   0.000E+00   0.200E-02   0.414E-07
   0.193E+07   0.767E-02   0.126E-04   0.000E+00   0.199E-02   0.393E-07
   0.194E+07   0.764E-02   0.125E-04   0.000E+00   0.198E-02   0.372E-07
   0.195E+07   0.761E-02   0.124E-04   0.000E+00   0.197E-02   0.352E-07
   0.196E+07   0.758E-02   0.123E-04   0.000E+00   0.197E-02   0.334E-07
   0.197E+07   0.755E-02   0.122E-04   0.000E+00   0.197E-02   0.316E-07
   0.198E+07   0.752E-02   0.121E-04   0.000E+00   0.197E-02   0.299E-07
   0.199E+07   0.749E-02   0.120E-04   0.000E+00   0.197E-02   0.283E-07
   0.200E+07   0.746E-02   0.119E-04   0.000E+00   0.198E-02   0.268E-07
   0.201E+07   0.743E-02   0.119E-04   0.000E+00   0.198E-02   0.253E-07
   0.202E+07   0.740E-02   0.118E-04   0.000E+00   0.200E-02   0.240E-07
   0.203E+07   0.737E-02   0.117E-04   0.000E+00   0.201E-02   0.226E-07
   0.204E+07   0.734E-02   0.117E-04   0.000E+00   0.202E-02   0.214E-07
   0.205E+07   0.731E-02   0.117E-04   0.000E+00   0.206E-02   0.202E-07
   0.206E+07   0.728E-02   0.116E-04   0.000E+00   0.188E-02   0.191E-07
   0.207E+07   0.725E-02   0.115E-04   0.000E+00   0.173E-02   0.181E-07
   0.208E+07   0.722E-02   0.114E-04   0.000E+00   0.163E-02   0.171E-07
   0.209E+07   0.719E-02   0.113E-04   0.000E+00   0.155E-02   0.161E-07
   0.210E+07   0.717E-02   0.112E-04   0.000E+00   0.151E-02   0.895E-07
   0.211E+07   0.714E-02   0.111E-04   0.000E+00   0.148E-02   0.740E-07
   0.212E+07   0.711E-02   0.110E-04   0.000E+00   0.147E-02   0.630E-07
   0.213E+07   0.708E-02   0.109E-04   0.000E+00   0.147E-02   0.551E-07
   0.214E+07   0.705E-02   0.109E-04   0.000E+00   0.148E-02   0.491E-07
   0.215E+07   0.702E-02   0.108E-04   0.000E+00   0.150E-02   0.444E-07
   0.216E+07   0.699E-02   0.107E-04   0.000E+00   0.153E-02   0.406E-07
   0.217E+07   0.696E-02   0.106E-04   0.000E+00   0.156E-02   0.375E-07
   0.218E+07   0.693E-02   0.106E-04   0.000E+00   0.160E-02   0.347E-07
   0.219E+07   0.690E-02   0.105E-04   0.000E+00   0.165E-02   0.324E-07
   0.220E+07   0.688E-02   0.104E-04   0.000E+00   0.171E-02   0.302E-07
   0.221E+07   0.685E-02   0.104E-04   0.000E+00   0.178E-02   0.283E-07
   0.222E+07   0.682E-02   0.103E-04   0.000E+00   0.187E-02   0.265E-07
   0.223E+07   0.679E-02   0.102E-04   0.000E+00   0.197E-02   0.249E-07
   0.224E+07   0.676E-02   0.102E-04   0.000E+00   0.209E-02   0.234E-07
   0.225E+07   0.673E-02   0.101E-04   0.000E+00   0.221E-02   0.219E-07
   0.226E+07   0.670E-02   0.100E-04   0.000E+00   0.238E-02   0.206E-07
   0.227E+07   0.668E-02   0.997E-05   0.000E+00   0.256E-02   0.194E-07
   0.228E+07   0.665E-02   0.991E-05   0.000E+00   0.279E-02   0.182E-07
   0.229E+07   0.662E-02   0.985E-05   0.000E+00   0.306E-02   0.171E-07
   0.230E+07   0.659E-02   0.979E-05   0.000E+00   0.340E-02   0.160E-07
   0.231E+07   0.656E-02   0.973E-05   0.000E+00   0.382E-02   0.151E-07
   0.232E+07   0.653E-02   0.967E-05   0.000E+00   0.429E-02   0.141E-07
   0.233E+07   0.651E-02  -0.174E-04   0.000E+00   0.492E-02   0.133E-07
   0.234E+07   0.648E-02   0.162E-04   0.000E+00   0.620E-02   0.124E-07
   0.235E+07   0.645E-02   0.179E-04   0.000E+00   0.517E-02   0.117E-07
   0.236E+07   0.642E-02   0.176E-04   0.000E+00   0.403E-02   0.109E-07
   0.237E+07   0.639E-02   0.166E-04   0.000E+00   0.324E-02   0.102E-07
   0.238E+07   0.636E-02   0.154E-04   0.000E+00   0.270E-02   0.959E-08
   0.239E+07   0.633E-02   0.143E-04   0.000E+00   0.232E-02   0.898E-08
   0.240E+07   0.631E-02   0.134E-04   0.000E+00   0.207E-02   0.841E-08
   0.241E+07   0.628E-02   0.127E-04   0.000E+00   0.188E-02   0.792E-07
   0.242E+07   0.625E-02   0.121E-04   0.000E+00   0.176E-02   0.643E-07
   0.243E+07   0.622E-02   0.116E-04   0.000E+00   0.168E-02   0.538E-07
   0.244E+07   0.619E-02   0.112E-04   0.000E+00   0.165E-02   0.462E-07
   0.245E+07   0.617E-02   0.108E-04   0.000E+00   0.165E-02   0.406E-07
   0.246E+07   0.614E-02   0.105E-04   0.000E+00   0.169E-02   0.362E-07
   0.247E+07   0.611E-02   0.103E-04   0.000E+00   0.178E-02   0.327E-07
   0.248E+07   0.608E-02   0.101E-04   0.000E+00   0.190E-02   0.298E-07
   0.249E+07   0.605E-02   0.989E-05   0.000E+00   0.208E-02   0.274E-07
   0.250E+07   0.603E-02   0.973E-05   0.000E+00   0.233E-02   0.253E-07
   0.251E+07   0.600E-02   0.958E-05   0.000E+00   0.272E-02   0.234E-07
   0.252E+07   0.597E-02   0.945E-05   0.000E+00   0.329E-02   0.217E-07
   0.253E+07   0.594E-02   0.933E-05   0.000E+00   0.408E-02   0.201E-07
   0.254E+07   0.592E-02   0.921E-05   0.000E+00   0.524E-02   0.187E-07
   0.255E+07   0.589E-02   0.911E-05   0.000E+00   0.676E-02   0.174E-07
   0.256E+07   0.586E-02   0.259E-04   0.000E+00   0.871E-02   0.162E-07
   0.257E+07   0.584E-02   0.422E-04   0.000E+00   0.901E-02   0.151E-07
   0.258E+07   0.581E-02   0.458E-04   0.000E+00   0.751E-02   0.141E-07
   0.259E+07   0.578E-02   0.440E-04   0.000E+00   0.626E-02   0.131E-07
   0.260E+07   0.575E-02   0.404E-04   0.000E+00   0.541E-02   0.122E-07
   0.261E+07   0.573E-02   0.364E-04   0.000E+00   0.483E-02   0.114E-07
   0.262E+07   0.570E-02   0.326E-04   0.000E+00   0.451E-02   0.106E-07
   0.263E+07   0.567E-02   0.292E-04   0.000E+00   0.438E-02   0.984E-08
   0.264E+07   0.565E-02   0.263E-04   0.000E+00   0.436E-02   0.916E-08
   0.265E+07   0.562E-02   0.238E-04   0.000E+00   0.454E-02   0.852E-08
   0.266E+07   0.559E-02   0.217E-04   0.000E+00   0.486E-02   0.793E-08
   0.267E+07   0.557E-02   0.199E-04   0.000E+00   0.545E-02   0.737E-08
   0.268E+07   0.554E-02   0.184E-04   0.000E+00   0.633E-02   0.685E-08
   0.269E+07   0.551E-02   0.171E-04   0.000E+00   0.750E-02   0.637E-08
   0.270E+07   0.549E-02   0.160E-04   0.000E+00   0.938E-02   0.592E-08
   0.271E+07   0.546E-02   0.151E-04   0.000E+00   0.121E-01   0.937E-07
   0.272E+07   0.543E-02   0.143E-04   0.000E+00   0.159E-01   0.768E-07
   0.273E+07   0.541E-02   0.136E-04   0.000E+00   0.221E-01   0.645E-07
   0.274E+07   0.538E-02   0.130E-04   0.000E+00   0.319E-01   0.556E-07
   0.275E+07   0.536E-02   0.125E-04   0.000E+00   0.465E-01   0.487E-07
   0.276E+07   0.533E-02   0.121E-04   0.000E+00   0.719E-01   0.434E-07
   0.277E+07   0.530E-02   0.117E-04   0.000E+00   0.115E+00   0.390E-07
   0.278E+07   0.528E-02   0.113E-04   0.000E+00   0.186E+00   0.354E-07
   0.279E+07   0.525E-02   0.110E-04   0.000E+00   0.320E+00   0.323E-07
   0.280E+07   0.523E-02   0.114E-04   0.000E+00   0.572E+00   0.296E-07
   0.281E+07   0.520E-02   0.118E-04   0.000E+00   0.827E+00   0.272E-07
   0.282E+07   0.517E-02   0.116E-04   0.000E+00   0.109E+01   0.251E-07
   0.283E+07   0.515E-02   0.113E-04   0.000E+00   0.163E+01   0.231E-07
   0.284E+07   0.512E-02   0.109E-04   0.000E+00   0.265E+01   0.214E-07
   0.285E+07   0.510E-02   0.106E-04   0.000E+00   0.487E+01   0.197E-07
   0.286E+07   0.507E-02   0.103E-04   0.000E+00   0.968E+01   0.182E-07
   0.287E+07   0.505E-02   0.998E-05   0.000E+00   0.198E+02   0.169E-07
   0.288E+07   0.502E-02   0.974E-05   0.000E+00   0.432E+02   0.156E-07
   0.289E+07   0.500E-02   0.952E-05   0.000E+00   0.103E+03   0.144E-07
   0.290E+07   0.497E-02   0.933E-05   0.000E+00   0.263E+03   0.133E-07
   0.291E+07   0.495E-02   0.915E-05   0.000E+00   0.682E+03   0.123E-07
   0.292E+07   0.492E-02   0.899E-05   0.000E+00   0.195E+04   0.114E-07
   0.293E+07   0.490E-02   0.885E-05   0.000E+00   0.600E+04   0.105E-07
   0.294E+07   0.487E-02   0.871E-05   0.000E+00   0.197E+05   0.974E-08
   0.295E+07   0.485E-02   0.859E-05   0.000E+00   0.665E+05   0.901E-08
   0.296E+07   0.482E-02   0.847E-05   0.000E+00   0.253E+06   0.833E-08
   0.297E+07   0.480E-02   0.837E-05   0.000E+00   0.105E+07   0.770E-08
   0.298E+07   0.477E-02   0.826E-05   0.000E+00   0.481E+07   0.712E-08
   0.299E+07   0.475E-02   0.817E-05   0.000E+00   0.230E+08   0.659E-08
   0.300E+07   0.472E-02   0.806E-05   0.000E+00   0.131E+09   0.720E-07
   0.301E+07   0.470E-02   0.798E-05   0.000E+00   0.866E+09   0.623E-07
   0.302E+07   0.468E-02  -0.166E-03   0.000E+00   0.832E+09   0.551E-07
   0.303E+07   0.467E-02   0.325E-04   0.000E+00   0.796E+09   0.494E-07
   0.304E+07   0.466E-02   0.440E-04   0.000E+00   0.101E+10   0.448E-07
   0.305E+07   0.465E-02   0.496E-04   0.000E+00   0.895E+09   0.411E-07
   0.306E+07   0.463E-02   0.511E-04   0.000E+00   0.724E+09   0.380E-07
   0.307E+07   0.462E-02   0.501E-04   0.000E+00   0.578E+09   0.353E-07
   0.308E+07   0.461E-02   0.479E-04   0.000E+00   0.463E+09   0.330E-07
   0.309E+07   0.460E-02   0.451E-04   0.000E+00   0.374E+09   0.310E-07
   0.310E+07   0.458E-02   0.420E-04   0.000E+00   0.302E+09   0.292E-07
   0.311E+07   0.457E-02   0.389E-04   0.000E+00   0.248E+09   0.276E-07
   0.312E+07   0.456E-02   0.359E-04   0.000E+00   0.203E+09   0.262E-07
   0.313E+07   0.455E-02   0.331E-04   0.000E+00   0.168E+09   0.248E-07
   0.314E+07   0.454E-02   0.305E-04   0.000E+00   0.139E+09   0.236E-07
   0.315E+07   0.452E-02   0.282E-04   0.000E+00   0.117E+09   0.225E-07
   0.316E+07   0.451E-02   0.261E-04   0.000E+00   0.988E+08   0.214E-07
   0.317E+07   0.450E-02   0.242E-04   0.000E+00   0.834E+08   0.204E-07
   0.318E+07   0.449E-02   0.225E-04   0.000E+00   0.714E+08   0.194E-07
   0.319E+07   0.447E-02   0.210E-04   0.000E+00   0.614E+08   0.185E-07
   0.320E+07   0.446E-02   0.196E-04   0.000E+00   0.533E+08   0.177E-07
   0.321E+07   0.445E-02   0.184E-04   0.000E+00   0.465E+08   0.169E-07
   0.322E+07   0.444E-02   0.174E-04   0.000E+00   0.408E+08   0.161E-07
   0.323E+07   0.442E-02   0.164E-04   0.000E+00   0.358E+08   0.153E-07
   0.324E+07   0.441E-02   0.156E-04   0.000E+00   0.318E+08   0.146E-07
