        1200

 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.200000E-89      0
 0.528400E-13      0
 0.687400E-13      0
 0.104700E-12      0
 0.103100E-12      0
 0.182500E-12      0
 0.305200E-12      0
 0.479200E-12      0
 0.485000E-12      0
 0.778100E-12      0
 0.104600E-11      0
 0.144800E-11      0
 0.193800E-11      0
 0.491900E-11      0
 0.599200E-11      0
 0.692500E-11      0
 0.752500E-11      0
 0.840500E-11      0
 0.866100E-11      0
 0.892500E-11      0
 0.908000E-11      0
 0.138400E-10      0
 0.826700E-11      0
 0.840700E-11      0
 0.137900E-10      0
 0.868100E-11      0
 0.869400E-11      0
 0.869000E-11      0
 0.870800E-11      0
 0.868100E-11      0
 0.127600E-10      0
 0.815000E-11      0
 0.811700E-11      0
 0.756900E-11      0
 0.750300E-11      0
 0.115700E-10      0
 0.702100E-11      0
 0.696400E-11      0
 0.690000E-11      0
 0.104200E-10      0
 0.644500E-11      0
 0.637400E-11      0
 0.628900E-11      0
 0.644500E-11      0
 0.607700E-11      0
 0.620600E-11      0
 0.588700E-11      0
 0.578700E-11      0
 0.556300E-11      0
 0.545600E-11      0
 0.530500E-11      0
 0.533300E-11      0
 0.529400E-11      0
 0.514300E-11      0
 0.500100E-11      0
 0.489900E-11      0
 0.475100E-11      0
 0.470500E-11      0
 0.456300E-11      0
 0.431500E-11      0
 0.426100E-11      0
 0.415800E-11      0
 0.401000E-11      0
 0.400800E-11      0
 0.389800E-11      0
 0.380700E-11      0
 0.371200E-11      0
 0.441200E-11      0
 0.362900E-11      0
 0.351200E-11      0
 0.341400E-11      0
 0.331700E-11      0
 0.327700E-11      0
 0.332100E-11      0
 0.325800E-11      0
 0.315300E-11      0
 0.314800E-11      0
 0.277300E-11      0
 0.273300E-11      0
 0.272400E-11      0
 0.279500E-11      0
 0.256000E-11      0
 0.250400E-11      0
 0.226500E-11      0
 0.223200E-11      0
 0.221000E-11      0
 0.216200E-11      0
 0.211200E-11      0
 0.205100E-11      0
 0.198300E-11      0
 0.182300E-11      0
 0.179300E-11      0
 0.176400E-11      0
 0.173500E-11      0
 0.171000E-11      0
 0.169000E-11      0
 0.166400E-11      0
 0.159000E-11      0
 0.152700E-11      0
 0.150600E-11      0
 0.149000E-11      0
 0.140300E-11      0
 0.137600E-11      0
 0.142900E-11      0
 0.132900E-11      0
 0.158875E-11      0
 0.166125E-11      0
 0.165896E-11      0
 0.167156E-11      0
 0.167443E-11      0
 0.172780E-11      0
 0.165473E-11      0
 0.164044E-11      0
 0.162567E-11      0
 0.160896E-11      0
 0.159169E-11      0
 0.157412E-11      0
 0.153847E-11      0
 0.151942E-11      0
 0.150050E-11      0
 0.148052E-11      0
 0.145527E-11      0
 0.143332E-11      0
 0.141155E-11      0
 0.139001E-11      0
 0.136854E-11      0
 0.134800E-11      0
 0.131481E-11      0
 0.129660E-11      0
 0.127601E-11      0
 0.125557E-11      0
 0.123568E-11      0
 0.121118E-11      0
 0.119007E-11      0
 0.116948E-11      0
 0.114923E-11      0
 0.112911E-11      0
 0.110215E-11      0
 0.108476E-11      0
 0.106554E-11      0
 0.104660E-11      0
 0.102785E-11      0
 0.100730E-11      0
 0.987961E-12      0
 0.969028E-12      0
 0.950411E-12      0
 0.932215E-12      0
 0.909844E-12      0
 0.893602E-12      0
 0.876193E-12      0
 0.859019E-12      0
 0.842185E-12      0
 0.825492E-12      0
 0.809244E-12      0
 0.791241E-12      0
 0.774587E-12      0
 0.758283E-12      0
 0.742231E-12      0
 0.723632E-12      0
 0.709287E-12      0
 0.694198E-12      0
 0.679265E-12      0
 0.664590E-12      0
 0.650272E-12      0
 0.635213E-12      0
 0.620914E-12      0
 0.606673E-12      0
 0.592793E-12      0
 0.577273E-12      0
 0.563914E-12      0
 0.551615E-12      0
 0.538776E-12      0
 0.526198E-12      0
 0.513781E-12      0
 0.501624E-12      0
 0.489227E-12      0
 0.477391E-12      0
 0.465614E-12      0
 0.453497E-12      0
 0.441739E-12      0
 0.431240E-12      0
 0.420599E-12      0
 0.410117E-12      0
 0.399893E-12      0
 0.389925E-12      0
 0.379815E-12      0
 0.370161E-12      0
 0.360663E-12      0
 0.351320E-12      0
 0.352732E-12      0
 0.332599E-12      0
 0.324319E-12      0
 0.315992E-12      0
 0.307818E-12      0
 0.299896E-12      0
 0.292125E-12      0
 0.284305E-12      0
 0.276835E-12      0
 0.269515E-12      0
 0.262444E-12      0
 0.254931E-12      0
 0.248156E-12      0
 0.241878E-12      0
 0.235546E-12      0
 0.229360E-12      0
 0.223350E-12      0
 0.217493E-12      0
 0.211581E-12      0
 0.205972E-12      0
 0.200456E-12      0
 0.195131E-12      0
 0.189498E-12      0
 0.184456E-12      0
 0.179734E-12      0
 0.175001E-12      0
 0.170377E-12      0
 0.165881E-12      0
 0.166042E-12      0
 0.157080E-12      0
 0.152895E-12      0
 0.148775E-12      0
 0.144801E-12      0
 0.141000E-12      0
 0.136823E-12      0
 0.133170E-12      0
 0.129749E-12      0
 0.126290E-12      0
 0.122932E-12      0
 0.119555E-12      0
 0.116338E-12      0
 0.113191E-12      0
 0.110133E-12      0
 0.107143E-12      0
 0.104241E-12      0
 0.101116E-12      0
 0.983686E-13      0
 0.957871E-13      0
 0.931814E-13      0
 0.930110E-13      0
 0.880654E-13      0
 0.856242E-13      0
 0.832369E-13      0
 0.809132E-13      0
 0.786425E-13      0
 0.763945E-13      0
 0.742589E-13      0
 0.719354E-13      0
 0.699436E-13      0
 0.679433E-13      0
 0.674141E-13      0
 0.640160E-13      0
 0.621386E-13      0
 0.603019E-13      0
 0.585026E-13      0
 0.567507E-13      0
 0.550221E-13      0
 0.533457E-13      0
 0.515706E-13      0
 0.499816E-13      0
 0.484848E-13      0
 0.482203E-13      0
 0.454501E-13      0
 0.439983E-13      0
 0.425869E-13      0
 0.412050E-13      0
 0.398618E-13      0
 0.385353E-13      0
 0.372556E-13      0
 0.369309E-13      0
 0.356671E-13      0
 0.334663E-13      0
 0.333577E-13      0
 0.312523E-13      0
 0.301650E-13      0
 0.291039E-13      0
 0.280760E-13      0
 0.273132E-13      0
 0.260955E-13      0
 0.258097E-13      0
 0.249408E-13      0
 0.233086E-13      0
 0.224560E-13      0
 0.215468E-13      0
 0.207847E-13      0
 0.200035E-13      0
 0.192491E-13      0
 0.185190E-13      0
 0.182100E-13      0
 0.171228E-13      0
 0.169322E-13      0
 0.157956E-13      0
 0.151749E-13      0
 0.145826E-13      0
 0.140064E-13      0
 0.133999E-13      0
 0.128667E-13      0
 0.123832E-13      0
 0.119015E-13      0
 0.114114E-13      0
 0.109752E-13      0
 0.104716E-13      0
 0.100522E-13      0
 0.963715E-14      0
 0.923991E-14      0
 0.886191E-14      0
 0.849439E-14      0
 0.810518E-14      0
 0.776721E-14      0
 0.746272E-14      0
 0.716006E-14      0
 0.683809E-14      0
 0.654937E-14      0
 0.626537E-14      0
 0.599716E-14      0
 0.574343E-14      0
 0.549686E-14      0
 0.526046E-14      0
 0.503413E-14      0
 0.478818E-14      0
 0.458035E-14      0
 0.438644E-14      0
 0.419371E-14      0
 0.400860E-14      0
 0.382925E-14      0
 0.365943E-14      0
 0.349940E-14      0
 0.334363E-14      0
 0.319471E-14      0
 0.304951E-14      0
 0.290654E-14      0
 0.277509E-14      0
 0.264199E-14      0
 0.252286E-14      0
 0.240362E-14      0
 0.229338E-14      0
 0.218755E-14      0
 0.208829E-14      0
 0.199233E-14      0
 0.190001E-14      0
 0.199682E-14      0
 0.189898E-14      0
 0.179684E-14      0
 0.155893E-14      0
 0.166843E-14      0
 0.158611E-14      0
 0.151178E-14      0
 0.143402E-14      0
 0.121785E-14      0
 0.115958E-14      0
 0.117131E-14      0
 0.121977E-14      0
 0.116279E-14      0
 0.110876E-14      0
 0.105290E-14      0
 0.100022E-14      0
 0.950234E-15      0
 0.933463E-15      0
 0.889329E-15      0
 0.847456E-15      0
