0.300E+03 0.29113 0.73825 0.92739 0.92648 0.91941 0.90306 0.89440 0.82150 0.82108 0.82108
0.322E+03 0.31040 0.76327 0.93076 0.92317 0.91433 0.89447 0.88439 0.81137 0.81091 0.81091
0.345E+03 0.32933 0.78704 0.93396 0.91966 0.90913 0.88541 0.87463 0.80173 0.80125 0.80125
0.370E+03 0.34761 0.80937 0.93667 0.91568 0.90341 0.87662 0.86460 0.79202 0.79151 0.79151
0.396E+03 0.36542 0.83066 0.93862 0.91096 0.89704 0.86696 0.85365 0.78153 0.78098 0.78098
0.425E+03 0.38254 0.85043 0.93919 0.90496 0.88928 0.85477 0.84041 0.76888 0.76830 0.76830
0.455E+03 0.39939 0.86826 0.93733 0.89675 0.87906 0.83815 0.82243 0.75174 0.75112 0.75112
0.488E+03 0.41712 0.88358 0.93144 0.88473 0.86426 0.81371 0.79610 0.72654 0.72589 0.72589
0.523E+03 0.43838 0.89530 0.91818 0.86558 0.83900 0.77303 0.75429 0.75176 0.68617 0.68617
0.561E+03 0.46900 0.90146 0.89092 0.83234 0.78519 0.70641 0.68566 0.68302 0.62196 0.62196
0.601E+03 0.61565 0.94353 0.82386 0.74747 0.67913 0.59808 0.57844 0.57592 0.52430 0.52430
0.644E+03 1.00407 1.19019 0.87457 0.74750 0.71403 0.70613 0.70419 0.70393 0.70389 0.70389
0.691E+03 1.15821 1.37238 0.95046 0.78381 0.73931 0.72867 0.72604 0.72568 0.72563 0.72563
0.740E+03 1.12287 1.48485 1.00928 0.81345 0.75944 0.74630 0.74301 0.74256 0.74249 0.74249
0.793E+03 0.96385 1.55864 1.06345 0.84560 0.78285 0.76717 0.76318 0.76262 0.76254 0.76254
0.850E+03 0.80244 1.58956 1.10368 0.87139 0.80230 0.78464 0.78008 0.77943 0.77934 0.77934
0.912E+03 0.74579 1.61638 1.11993 0.87318 0.79871 0.77951 0.77454 0.77383 0.77372 0.77372
0.977E+03 0.61339 1.63206 1.14776 0.88563 0.80397 0.78234 0.77664 0.77582 0.77569 0.77569
0.105E+04 0.48450 1.62360 1.17684 0.90227 0.81484 0.79106 0.78468 0.78375 0.78361 0.78361
0.112E+04 0.38900 1.61740 1.20310 0.91610 0.82357 0.79789 0.79089 0.78986 0.78970 0.78970
0.120E+04 0.31115 1.61767 1.22500 0.92520 0.82773 0.80016 0.79253 0.79139 0.79121 0.79121
0.129E+04 0.22570 1.59347 1.24687 0.93403 0.83229 0.80291 0.79460 0.79334 0.79315 0.79315
0.138E+04 0.14500 1.37763 1.28555 0.95307 0.84703 0.81624 0.80741 0.80606 0.80585 0.80585
0.148E+04 0.09525 0.93944 1.33796 0.97817 0.86602 0.83371 0.82443 0.82300 0.82278 0.82278
0.159E+04 0.06969 0.64244 1.37650 0.99713 0.87813 0.84401 0.83420 0.83269 0.83245 0.83245
0.170E+04 0.04871 0.41877 1.41089 1.01491 0.88850 0.85241 0.84202 0.84042 0.84017 0.84017
0.183E+04 0.03265 0.26206 1.35059 1.03238 0.89799 0.85975 0.84874 0.84704 0.84677 0.84677
0.196E+04 0.02006 0.15086 1.14254 1.04707 0.90744 0.86684 0.85516 0.85335 0.85307 0.85307
0.210E+04 0.01138 0.08033 0.91388 1.02780 0.91745 0.87426 0.86183 0.85991 0.85961 0.85961
0.225E+04 0.00630 0.04196 0.47003 0.90551 0.92728 0.88157 0.86833 0.86628 0.86596 0.86596
0.241E+04 0.00604 0.03837 0.54461 0.89797 0.93585 0.88736 0.87324 0.87104 0.87070 0.87070
0.258E+04 0.00582 0.03555 0.41184 0.88822 0.94289 0.89157 0.87653 0.87419 0.87382 0.87382
0.277E+04 0.00555 0.03286 0.37412 0.90106 0.94915 0.89500 0.87899 0.87649 0.87610 0.87610
0.297E+04 0.00526 0.03034 0.40932 0.85743 0.95495 0.89802 0.88098 0.87831 0.87789 0.87789
0.318E+04 0.00498 0.02804 0.37603 0.84161 0.96035 0.90074 0.88260 0.87976 0.87931 0.87931
0.341E+04 0.00470 0.02593 0.29562 0.84260 0.96535 0.90325 0.88397 0.88093 0.88046 0.88046
0.365E+04 0.00442 0.02398 0.25921 0.83712 0.97001 0.90565 0.88514 0.88191 0.88140 0.88140
0.392E+04 0.00416 0.02222 0.25888 0.83718 0.97440 0.90794 0.88614 0.88269 0.88215 0.88215
0.420E+04 0.00390 0.02058 0.26339 0.83157 0.97798 0.91021 0.88705 0.88337 0.88279 0.88279
0.450E+04 0.00365 0.01906 0.24618 0.79984 0.98124 0.91243 0.88782 0.88391 0.88329 0.88329
0.482E+04 0.00342 0.01768 0.21087 0.83679 0.98416 0.91467 0.88854 0.88436 0.88371 0.88371
0.517E+04 0.00320 0.01641 0.17547 0.77592 0.98530 0.91693 0.88919 0.88474 0.88404 0.88404
0.554E+04 0.00300 0.01525 0.14785 0.76020 0.98610 0.91925 0.88980 0.88506 0.88431 0.88431
0.594E+04 0.00281 0.01418 0.12739 0.80789 0.98611 0.92164 0.89038 0.88534 0.88454 0.88454
0.637E+04 0.00263 0.01320 0.11173 0.71924 0.98719 0.92413 0.89096 0.88559 0.88473 0.88473
0.683E+04 0.00246 0.01230 0.09913 0.72540 0.98324 0.92671 0.89152 0.88580 0.88489 0.88489
0.732E+04 0.00231 0.01147 0.08853 0.65441 0.98575 0.92942 0.89209 0.88600 0.88503 0.88503
0.784E+04 0.00216 0.01071 0.07934 0.70025 0.98184 0.93225 0.89267 0.88619 0.88515 0.88515
0.841E+04 0.00202 0.01000 0.07127 0.57005 0.97633 0.93521 0.89324 0.88635 0.88524 0.88524
0.901E+04 0.00189 0.00933 0.06415 0.64289 0.97116 0.93832 0.89384 0.88650 0.88532 0.88532
0.966E+04 0.00177 0.00872 0.05786 0.53479 0.96573 0.94160 0.89448 0.88667 0.88541 0.88541
0.104E+05 0.00166 0.00815 0.05234 0.50035 0.95029 0.94505 0.89514 0.88684 0.88550 0.88550
0.111E+05 0.00156 0.00762 0.04750 0.54031 0.95655 0.94865 0.89584 0.88701 0.88558 0.88558
0.119E+05 0.00146 0.00713 0.04322 0.45280 0.92990 0.95241 0.89659 0.88719 0.88566 0.88566
0.128E+05 0.00137 0.00668 0.03949 0.39986 0.92951 0.95633 0.89738 0.88738 0.88576 0.88576
0.137E+05 0.00129 0.00628 0.03629 0.41901 0.93107 0.96043 0.89825 0.88762 0.88589 0.88589
